<mfield>
  <description name="halbach_4ring_4col_field_map" factory="ASCII" comment="halbach_4ring_4col_field_map"/>
       <symmetry type="cartesian_3D" format="map" integration="ClassicalRK4" minStep="0.01*mm"/>
       <map>
               <coordinate>
                       <first  name="X" npoints="21" min="-70" max="70" units="mm"/>
                       <second name="Y" npoints="21" min="-70" max="70" units="mm"/>
                       <third name="Z" npoints="2" min="0" max="120" units="mm"/>
               </coordinate>
               <field unit="gauss"/>
               <interpolation type="linear"/>
               <shift z="0" units="cm"/>
       </map>
</mfield>
-70	-70	0	6174.98	0	0
-70	-70	120	6174.98	0	0
-70	-63	0	5608.16	0	0
-70	-63	120	5608.16	0	0
-70	-56	0	5125.13	0	0
-70	-56	120	5125.13	0	0
-70	-49	0	4718.73	0	0
-70	-49	120	4718.73	0	0
-70	-42	0	4382.22	0	0
-70	-42	120	4382.22	0	0
-70	-35	0	4109.34	0	0
-70	-35	120	4109.34	0	0
-70	-28	0	3894.48	0	0
-70	-28	120	3894.48	0	0
-70	-21	0	3732.77	0	0
-70	-21	120	3732.77	0	0
-70	-14	0	3620.24	0	0
-70	-14	120	3620.24	0	0
-70	-7	0	3553.93	0	0
-70	-7	120	3553.93	0	0
-70	0	0	3532.04	0	0
-70	0	120	3532.04	0	0
-70	7	0	3553.93	0	0
-70	7	120	3553.93	0	0
-70	14	0	3620.24	0	0
-70	14	120	3620.24	0	0
-70	21	0	3732.77	0	0
-70	21	120	3732.77	0	0
-70	28	0	3894.48	0	0
-70	28	120	3894.48	0	0
-70	35	0	4109.34	0	0
-70	35	120	4109.34	0	0
-70	42	0	4382.22	0	0
-70	42	120	4382.22	0	0
-70	49	0	4718.73	0	0
-70	49	120	4718.73	0	0
-70	56	0	5125.13	0	0
-70	56	120	5125.13	0	0
-70	63	0	5608.16	0	0
-70	63	120	5608.16	0	0
-70	70	0	6174.98	0	0
-70	70	120	6174.98	0	0
-63	-70	0	5608.16	0	0
-63	-70	120	5608.16	0	0
-63	-63	0	5069.85	0	0
-63	-63	120	5069.85	0	0
-63	-56	0	4613.61	0	0
-63	-56	120	4613.61	0	0
-63	-49	0	4232	0	0
-63	-49	120	4232	0	0
-63	-42	0	3917.97	0	0
-63	-42	120	3917.97	0	0
-63	-35	0	3664.95	0	0
-63	-35	120	3664.95	0	0
-63	-28	0	3466.97	0	0
-63	-28	120	3466.97	0	0
-63	-21	0	3318.84	0	0
-63	-21	120	3318.84	0	0
-63	-14	0	3216.26	0	0
-63	-14	120	3216.26	0	0
-63	-7	0	3156.05	0	0
-63	-7	120	3156.05	0	0
-63	0	0	3136.2	0	0
-63	0	120	3136.2	0	0
