<mfield>
  <description name="halbach_1ring_4col_field_map" factory="ASCII" comment="halbach_1ring_4col_field_map"/>
       <symmetry type="cartesian_3D" format="map" integration="ClassicalRK4" minStep="0.01*mm"/>
       <map>
               <coordinate>
                       <first  name="X" npoints="21" min="-70" max="70" units="mm"/>
                       <second name="Y" npoints="21" min="-70" max="70" units="mm"/>
                       <third name="Z" npoints="2" min="0" max="30" units="mm"/>
               </coordinate>
               <field unit="gauss"/>
               <interpolation type="linear"/>
               <shift z="0" units="cm"/>
       </map>
</mfield>
-70	-70	0	6174.98	0	0
-70	-70	30	6174.98	0	0
-70	-63	0	5608.16	0	0
-70	-63	30	5608.16	0	0
-70	-56	0	5125.13	0	0
-70	-56	30	5125.13	0	0
-70	-49	0	4718.73	0	0
-70	-49	30	4718.73	0	0
-70	-42	0	4382.22	0	0
-70	-42	30	4382.22	0	0
-70	-35	0	4109.34	0	0
-70	-35	30	4109.34	0	0
-70	-28	0	3894.48	0	0
-70	-28	30	3894.48	0	0
-70	-21	0	3732.77	0	0
-70	-21	30	3732.77	0	0
-70	-14	0	3620.24	0	0
-70	-14	30	3620.24	0	0
-70	-7	0	3553.93	0	0
-70	-7	30	3553.93	0	0
-70	0	0	3532.04	0	0
-70	0	30	3532.04	0	0
-70	7	0	3553.93	0	0
-70	7	30	3553.93	0	0
-70	14	0	3620.24	0	0
-70	14	30	3620.24	0	0
-70	21	0	3732.77	0	0
-70	21	30	3732.77	0	0
-70	28	0	3894.48	0	0
-70	28	30	3894.48	0	0
-70	35	0	4109.34	0	0
-70	35	30	4109.34	0	0
-70	42	0	4382.22	0	0
-70	42	30	4382.22	0	0
-70	49	0	4718.73	0	0
-70	49	30	4718.73	0	0
-70	56	0	5125.13	0	0
-70	56	30	5125.13	0	0
-70	63	0	5608.16	0	0
-70	63	30	5608.16	0	0
-70	70	0	6174.98	0	0
-70	70	30	6174.98	0	0
-63	-70	0	5608.16	0	0
-63	-70	30	5608.16	0	0
-63	-63	0	5069.85	0	0
-63	-63	30	5069.85	0	0
-63	-56	0	4613.61	0	0
-63	-56	30	4613.61	0	0
-63	-49	0	4232	0	0
-63	-49	30	4232	0	0
-63	-42	0	3917.97	0	0
-63	-42	30	3917.97	0	0
-63	-35	0	3664.95	0	0
-63	-35	30	3664.95	0	0
-63	-28	0	3466.97	0	0
-63	-28	30	3466.97	0	0
-63	-21	0	3318.84	0	0
-63	-21	30	3318.84	0	0
-63	-14	0	3216.26	0	0
-63	-14	30	3216.26	0	0
-63	-7	0	3156.05	0	0
-63	-7	30	3156.05	0	0
-63	0	0	3136.2	0	0
-63	0	30	3136.2	0	0
-63	7	0	3156.05	0	0
-63	7	30	3156.05	0	0
-63	14	0	3216.26	0	0
-63	14	30	3216.26	0	0
-63	21	0	3318.84	0	0
-63	21	30	3318.84	0	0
-63	28	0	3466.97	0	0
-63	28	30	3466.97	0	0
-63	35	0	3664.95	0	0
-63	35	30	3664.95	0	0
-63	42	0	3917.97	0	0
-63	42	30	3917.97	0	0
-63	49	0	4232	0	0
-63	49	30	4232	0	0
-63	56	0	4613.61	0	0
-63	56	30	4613.61	0	0
-63	63	0	5069.85	0	0
-63	63	30	5069.85	0	0
-63	70	0	5608.16	0	0
-63	70	30	5608.16	0	0
-56	-70	0	5125.13	0	0
-56	-70	30	5125.13	0	0
-56	-63	0	4613.61	0	0
-56	-63	30	4613.61	0	0
-56	-56	0	4182.65	0	0
-56	-56	30	4182.65	0	0
-56	-49	0	3824.58	0	0
-56	-49	30	3824.58	0	0
-56	-42	0	3532.04	0	0
-56	-42	30	3532.04	0	0
-56	-35	0	3298.11	0	0
-56	-35	30	3298.11	0	0
-56	-28	0	3116.46	0	0
-56	-28	30	3116.46	0	0
-56	-21	0	2981.53	0	0
-56	-21	30	2981.53	0	0
-56	-14	0	2888.69	0	0
-56	-14	30	2888.69	0	0
-56	-7	0	2834.43	0	0
-56	-7	30	2834.43	0	0
-56	0	0	2816.59	0	0
-56	0	30	2816.59	0	0
-56	7	0	2834.43	0	0
-56	7	30	2834.43	0	0
-56	14	0	2888.69	0	0
-56	14	30	2888.69	0	0
-56	21	0	2981.53	0	0
-56	21	30	2981.53	0	0
-56	28	0	3116.46	0	0
-56	28	30	3116.46	0	0
-56	35	0	3298.11	0	0
-56	35	30	3298.11	0	0
-56	42	0	3532.04	0	0
-56	42	30	3532.04	0	0
-56	49	0	3824.58	0	0
-56	49	30	3824.58	0	0
-56	56	0	4182.65	0	0
-56	56	30	4182.65	0	0
-56	63	0	4613.61	0	0
-56	63	30	4613.61	0	0
-56	70	0	5125.13	0	0
-56	70	30	5125.13	0	0
-49	-70	0	4718.73	0	0
-49	-70	30	4718.73	0	0
-49	-63	0	4232	0	0
-49	-63	30	4232	0	0
-49	-56	0	3824.58	0	0
-49	-56	30	3824.58	0	0
-49	-49	0	3488.56	0	0
-49	-49	30	3488.56	0	0
-49	-42	0	3216.26	0	0
-49	-42	30	3216.26	0	0
-49	-35	0	3000.46	0	0
-49	-35	30	3000.46	0	0
-49	-28	0	2834.43	0	0
-49	-28	30	2834.43	0	0
-49	-21	0	2712.21	0	0
-49	-21	30	2712.21	0	0
-49	-14	0	2628.78	0	0
-49	-14	30	2628.78	0	0
-49	-7	0	2580.33	0	0
-49	-7	30	2580.33	0	0
-49	0	0	2564.45	0	0
-49	0	30	2564.45	0	0
-49	7	0	2580.33	0	0
-49	7	30	2580.33	0	0
-49	14	0	2628.78	0	0
-49	14	30	2628.78	0	0
-49	21	0	2712.21	0	0
-49	21	30	2712.21	0	0
-49	28	0	2834.43	0	0
-49	28	30	2834.43	0	0
-49	35	0	3000.46	0	0
-49	35	30	3000.46	0	0
-49	42	0	3216.26	0	0
-49	42	30	3216.26	0	0
-49	49	0	3488.56	0	0
-49	49	30	3488.56	0	0
-49	56	0	3824.58	0	0
-49	56	30	3824.58	0	0
-49	63	0	4232	0	0
-49	63	30	4232	0	0
-49	70	0	4718.73	0	0
-49	70	30	4718.73	0	0
-42	-70	0	4382.22	0	0
-42	-70	30	4382.22	0	0
-42	-63	0	3917.97	0	0
-42	-63	30	3917.97	0	0
-42	-56	0	3532.04	0	0
-42	-56	30	3532.04	0	0
-42	-49	0	3216.26	0	0
-42	-49	30	3216.26	0	0
-42	-42	0	2962.72	0	0
-42	-42	30	2962.72	0	0
-42	-35	0	2763.83	0	0
-42	-35	30	2763.83	0	0
-42	-28	0	2612.5	0	0
-42	-28	30	2612.5	0	0
-42	-21	0	2502.33	0	0
-42	-21	30	2502.33	0	0
-42	-14	0	2427.88	0	0
-42	-14	30	2427.88	0	0
-42	-7	0	2384.98	0	0
-42	-7	30	2384.98	0	0
-42	0	0	2370.98	0	0
-42	0	30	2370.98	0	0
-42	7	0	2384.98	0	0
-42	7	30	2384.98	0	0
-42	14	0	2427.88	0	0
-42	14	30	2427.88	0	0
-42	21	0	2502.33	0	0
-42	21	30	2502.33	0	0
-42	28	0	2612.5	0	0
-42	28	30	2612.5	0	0
-42	35	0	2763.83	0	0
-42	35	30	2763.83	0	0
-42	42	0	2962.72	0	0
-42	42	30	2962.72	0	0
-42	49	0	3216.26	0	0
-42	49	30	3216.26	0	0
-42	56	0	3532.04	0	0
-42	56	30	3532.04	0	0
-42	63	0	3917.97	0	0
-42	63	30	3917.97	0	0
-42	70	0	4382.22	0	0
-42	70	30	4382.22	0	0
-35	-70	0	4109.34	0	0
-35	-70	30	4109.34	0	0
-35	-63	0	3664.95	0	0
-35	-63	30	3664.95	0	0
-35	-56	0	3298.11	0	0
-35	-56	30	3298.11	0	0
-35	-49	0	3000.46	0	0
-35	-49	30	3000.46	0	0
-35	-42	0	2763.83	0	0
-35	-42	30	2763.83	0	0
-35	-35	0	2580.33	0	0
-35	-35	30	2580.33	0	0
-35	-28	0	2442.48	0	0
-35	-28	30	2442.48	0	0
-35	-21	0	2343.45	0	0
-35	-21	30	2343.45	0	0
-35	-14	0	2277.36	0	0
-35	-14	30	2277.36	0	0
