idymax	| 54	| - | - | - |  - | - | - | - | - 
x_idy11_idx31_id286_sector26_status1	| 128.524	| cm | - |  - | - | - | - | - | - 
x_idy11_idx32_id287_sector26_status1	| 139.7	| cm | - |  - | - | - | - | - | - 
x_idy11_idx33_id288_sector27_status1	| 150.876	| cm | - |  - | - | - | - | - | - 
x_idy11_idx34_id289_sector27_status1	| 162.052	| cm | - |  - | - | - | - | - | - 
x_idy11_idx35_id290_sector27_status1	| 173.228	| cm | - |  - | - | - | - | - | - 
x_idy11_idx36_id291_sector27_status1	| 184.404	| cm | - |  - | - | - | - | - | - 
x_idy11_idx37_id292_sector27_status1	| 195.58	| cm | - |  - | - | - | - | - | - 
x_idy11_idx38_id293_sector27_status1	| 206.756	| cm | - |  - | - | - | - | - | - 
idxmax_idy12	| 37	| - | - | - |  - | - | - | - | - 
y_idy12	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy12_idx1_id294_sector19_status1	| -201.168	| cm | - |  - | - | - | - | - | - 
x_idy12_idx2_id295_sector19_status1	| -189.992	| cm | - |  - | - | - | - | - | - 
x_idy12_idx3_id296_sector19_status1	| -178.816	| cm | - |  - | - | - | - | - | - 
x_idy12_idx4_id297_sector19_status1	| -167.64	| cm | - |  - | - | - | - | - | - 
x_idy12_idx5_id298_sector19_status1	| -156.464	| cm | - |  - | - | - | - | - | - 
x_idy12_idx6_id299_sector19_status1	| -145.288	| cm | - |  - | - | - | - | - | - 
x_idy12_idx7_id300_sector20_status1	| -134.112	| cm | - |  - | - | - | - | - | - 
x_idy12_idx8_id301_sector20_status1	| -122.936	| cm | - |  - | - | - | - | - | - 
x_idy12_idx9_id302_sector20_status1	| -111.76	| cm | - |  - | - | - | - | - | - 
x_idy12_idx10_id303_sector20_status1	| -100.584	| cm | - |  - | - | - | - | - | - 
x_idy12_idx11_id304_sector20_status1	| -89.408	| cm | - |  - | - | - | - | - | - 
x_idy12_idx12_id305_sector21_status1	| -78.232	| cm | - |  - | - | - | - | - | - 
x_idy12_idx13_id306_sector21_status1	| -67.056	| cm | - |  - | - | - | - | - | - 
x_idy12_idx14_id307_sector21_status1	| -55.88	| cm | - |  - | - | - | - | - | - 
x_idy12_idx15_id308_sector22_status1	| -44.704	| cm | - |  - | - | - | - | - | - 
x_idy12_idx16_id309_sector22_status1	| -33.528	| cm | - |  - | - | - | - | - | - 
x_idy12_idx17_id310_sector22_status1	| -22.352	| cm | - |  - | - | - | - | - | - 
x_idy12_idx18_id311_sector23_status1	| -11.176	| cm | - |  - | - | - | - | - | - 
x_idy12_idx19_id312_sector23_status1	| 0	| cm | - |  - | - | - | - | - | - 
x_idy12_idx20_id313_sector23_status1	| 11.176	| cm | - |  - | - | - | - | - | - 
x_idy12_idx21_id314_sector24_status1	| 22.352	| cm | - |  - | - | - | - | - | - 
x_idy12_idx22_id315_sector24_status1	| 33.528	| cm | - |  - | - | - | - | - | - 
x_idy12_idx23_id316_sector24_status1	| 44.704	| cm | - |  - | - | - | - | - | - 
x_idy12_idx24_id317_sector25_status1	| 55.88	| cm | - |  - | - | - | - | - | - 
x_idy12_idx25_id318_sector25_status1	| 67.056	| cm | - |  - | - | - | - | - | - 
x_idy12_idx26_id319_sector25_status1	| 78.232	| cm | - |  - | - | - | - | - | - 
x_idy12_idx27_id320_sector26_status1	| 89.408	| cm | - |  - | - | - | - | - | - 
x_idy12_idx28_id321_sector26_status1	| 100.584	| cm | - |  - | - | - | - | - | - 
x_idy12_idx29_id322_sector26_status1	| 111.76	| cm | - |  - | - | - | - | - | - 
x_idy12_idx30_id323_sector26_status1	| 122.936	| cm | - |  - | - | - | - | - | - 
x_idy12_idx31_id324_sector26_status1	| 134.112	| cm | - |  - | - | - | - | - | - 
x_idy12_idx32_id325_sector27_status1	| 145.288	| cm | - |  - | - | - | - | - | - 
x_idy12_idx33_id326_sector27_status1	| 156.464	| cm | - |  - | - | - | - | - | - 
x_idy12_idx34_id327_sector27_status1	| 167.64	| cm | - |  - | - | - | - | - | - 
x_idy12_idx35_id328_sector27_status1	| 178.816	| cm | - |  - | - | - | - | - | - 
x_idy12_idx36_id329_sector27_status1	| 189.992	| cm | - |  - | - | - | - | - | - 
x_idy12_idx37_id330_sector27_status1	| 201.168	| cm | - |  - | - | - | - | - | - 
idxmax_idy13	| 38	| - | - | - |  - | - | - | - | - 
y_idy13	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy13_idx1_id331_sector18_status1	| -206.756	| cm | - |  - | - | - | - | - | - 
x_idy13_idx2_id332_sector18_status1	| -195.58	| cm | - |  - | - | - | - | - | - 
x_idy13_idx3_id333_sector19_status1	| -184.404	| cm | - |  - | - | - | - | - | - 
x_idy13_idx4_id334_sector19_status1	| -173.228	| cm | - |  - | - | - | - | - | - 
x_idy13_idx5_id335_sector19_status1	| -162.052	| cm | - |  - | - | - | - | - | - 
x_idy13_idx6_id336_sector19_status1	| -150.876	| cm | - |  - | - | - | - | - | - 
x_idy13_idx7_id337_sector19_status1	| -139.7	| cm | - |  - | - | - | - | - | - 
x_idy13_idx8_id338_sector19_status1	| -128.524	| cm | - |  - | - | - | - | - | - 
x_idy13_idx9_id339_sector20_status1	| -117.348	| cm | - |  - | - | - | - | - | - 
x_idy13_idx10_id340_sector20_status1	| -106.172	| cm | - |  - | - | - | - | - | - 
x_idy13_idx11_id341_sector20_status1	| -94.996	| cm | - |  - | - | - | - | - | - 
x_idy13_idx12_id342_sector20_status1	| -83.82	| cm | - |  - | - | - | - | - | - 
x_idy13_idx13_id343_sector21_status1	| -72.644	| cm | - |  - | - | - | - | - | - 
x_idy13_idx14_id344_sector21_status1	| -61.468	| cm | - |  - | - | - | - | - | - 
x_idy13_idx15_id345_sector21_status1	| -50.292	| cm | - |  - | - | - | - | - | - 
x_idy13_idx16_id346_sector22_status1	| -39.116	| cm | - |  - | - | - | - | - | - 
x_idy13_idx17_id347_sector22_status1	| -27.94	| cm | - |  - | - | - | - | - | - 
x_idy13_idx18_id348_sector22_status1	| -16.764	| cm | - |  - | - | - | - | - | - 
x_idy13_idx19_id349_sector23_status1	| -5.588	| cm | - |  - | - | - | - | - | - 
x_idy13_idx20_id350_sector23_status1	| 5.588	| cm | - |  - | - | - | - | - | - 
x_idy13_idx21_id351_sector24_status1	| 16.764	| cm | - |  - | - | - | - | - | - 
x_idy13_idx22_id352_sector24_status1	| 27.94	| cm | - |  - | - | - | - | - | - 
x_idy13_idx23_id353_sector24_status1	| 39.116	| cm | - |  - | - | - | - | - | - 
x_idy13_idx24_id354_sector25_status1	| 50.292	| cm | - |  - | - | - | - | - | - 
x_idy13_idx25_id355_sector25_status1	| 61.468	| cm | - |  - | - | - | - | - | - 
x_idy13_idx26_id356_sector25_status1	| 72.644	| cm | - |  - | - | - | - | - | - 
x_idy13_idx27_id357_sector26_status1	| 83.82	| cm | - |  - | - | - | - | - | - 
x_idy13_idx28_id358_sector26_status1	| 94.996	| cm | - |  - | - | - | - | - | - 
x_idy13_idx29_id359_sector26_status1	| 106.172	| cm | - |  - | - | - | - | - | - 
x_idy13_idx30_id360_sector26_status1	| 117.348	| cm | - |  - | - | - | - | - | - 
x_idy13_idx31_id361_sector27_status1	| 128.524	| cm | - |  - | - | - | - | - | - 
x_idy13_idx32_id362_sector27_status1	| 139.7	| cm | - |  - | - | - | - | - | - 
x_idy13_idx33_id363_sector27_status1	| 150.876	| cm | - |  - | - | - | - | - | - 
x_idy13_idx34_id364_sector27_status1	| 162.052	| cm | - |  - | - | - | - | - | - 
x_idy13_idx35_id365_sector27_status1	| 173.228	| cm | - |  - | - | - | - | - | - 
x_idy13_idx36_id366_sector27_status1	| 184.404	| cm | - |  - | - | - | - | - | - 
x_idy13_idx37_id367_sector28_status1	| 195.58	| cm | - |  - | - | - | - | - | - 
x_idy13_idx38_id368_sector28_status1	| 206.756	| cm | - |  - | - | - | - | - | - 
idxmax_idy14	| 39	| - | - | - |  - | - | - | - | - 
y_idy14	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy14_idx1_id369_sector18_status1	| -212.344	| cm | - |  - | - | - | - | - | - 
x_idy14_idx2_id370_sector18_status1	| -201.168	| cm | - |  - | - | - | - | - | - 
x_idy14_idx3_id371_sector18_status1	| -189.992	| cm | - |  - | - | - | - | - | - 
x_idy14_idx4_id372_sector19_status1	| -178.816	| cm | - |  - | - | - | - | - | - 
x_idy14_idx5_id373_sector19_status1	| -167.64	| cm | - |  - | - | - | - | - | - 
x_idy14_idx6_id374_sector19_status1	| -156.464	| cm | - |  - | - | - | - | - | - 
x_idy14_idx7_id375_sector19_status1	| -145.288	| cm | - |  - | - | - | - | - | - 
x_idy14_idx8_id376_sector19_status1	| -134.112	| cm | - |  - | - | - | - | - | - 
x_idy14_idx9_id377_sector19_status1	| -122.936	| cm | - |  - | - | - | - | - | - 
x_idy14_idx10_id378_sector20_status1	| -111.76	| cm | - |  - | - | - | - | - | - 
x_idy14_idx11_id379_sector20_status1	| -100.584	| cm | - |  - | - | - | - | - | - 
x_idy14_idx12_id380_sector20_status1	| -89.408	| cm | - |  - | - | - | - | - | - 
x_idy14_idx13_id381_sector20_status1	| -78.232	| cm | - |  - | - | - | - | - | - 
x_idy14_idx14_id382_sector21_status1	| -67.056	| cm | - |  - | - | - | - | - | - 
x_idy14_idx15_id383_sector21_status1	| -55.88	| cm | - |  - | - | - | - | - | - 
x_idy14_idx16_id384_sector21_status1	| -44.704	| cm | - |  - | - | - | - | - | - 
x_idy14_idx17_id385_sector22_status1	| -33.528	| cm | - |  - | - | - | - | - | - 
x_idy14_idx18_id386_sector22_status1	| -22.352	| cm | - |  - | - | - | - | - | - 
x_idy14_idx19_id387_sector23_status1	| -11.176	| cm | - |  - | - | - | - | - | - 
x_idy14_idx20_id388_sector23_status1	| 0	| cm | - |  - | - | - | - | - | - 
x_idy14_idx21_id389_sector23_status1	| 11.176	| cm | - |  - | - | - | - | - | - 
x_idy14_idx22_id390_sector24_status1	| 22.352	| cm | - |  - | - | - | - | - | - 
x_idy14_idx23_id391_sector24_status1	| 33.528	| cm | - |  - | - | - | - | - | - 
x_idy14_idx24_id392_sector25_status1	| 44.704	| cm | - |  - | - | - | - | - | - 
x_idy14_idx25_id393_sector25_status1	| 55.88	| cm | - |  - | - | - | - | - | - 
x_idy14_idx26_id394_sector25_status1	| 67.056	| cm | - |  - | - | - | - | - | - 
x_idy14_idx27_id395_sector26_status1	| 78.232	| cm | - |  - | - | - | - | - | - 
x_idy14_idx28_id396_sector26_status1	| 89.408	| cm | - |  - | - | - | - | - | - 
x_idy14_idx29_id397_sector26_status1	| 100.584	| cm | - |  - | - | - | - | - | - 
x_idy14_idx30_id398_sector26_status1	| 111.76	| cm | - |  - | - | - | - | - | - 
x_idy14_idx31_id399_sector27_status1	| 122.936	| cm | - |  - | - | - | - | - | - 
x_idy14_idx32_id400_sector27_status1	| 134.112	| cm | - |  - | - | - | - | - | - 
x_idy14_idx33_id401_sector27_status1	| 145.288	| cm | - |  - | - | - | - | - | - 
x_idy14_idx34_id402_sector27_status1	| 156.464	| cm | - |  - | - | - | - | - | - 
x_idy14_idx35_id403_sector27_status1	| 167.64	| cm | - |  - | - | - | - | - | - 
x_idy14_idx36_id404_sector27_status1	| 178.816	| cm | - |  - | - | - | - | - | - 
x_idy14_idx37_id405_sector28_status1	| 189.992	| cm | - |  - | - | - | - | - | - 
x_idy14_idx38_id406_sector28_status1	| 201.168	| cm | - |  - | - | - | - | - | - 
x_idy14_idx39_id407_sector28_status1	| 212.344	| cm | - |  - | - | - | - | - | - 
idxmax_idy15	| 40	| - | - | - |  - | - | - | - | - 
y_idy15	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy15_idx1_id408_sector18_status1	| -217.932	| cm | - |  - | - | - | - | - | - 
x_idy15_idx2_id409_sector18_status1	| -206.756	| cm | - |  - | - | - | - | - | - 
x_idy15_idx3_id410_sector18_status1	| -195.58	| cm | - |  - | - | - | - | - | - 
x_idy15_idx4_id411_sector18_status1	| -184.404	| cm | - |  - | - | - | - | - | - 
x_idy15_idx5_id412_sector18_status1	| -173.228	| cm | - |  - | - | - | - | - | - 
x_idy15_idx6_id413_sector19_status1	| -162.052	| cm | - |  - | - | - | - | - | - 
x_idy15_idx7_id414_sector19_status1	| -150.876	| cm | - |  - | - | - | - | - | - 
x_idy15_idx8_id415_sector19_status1	| -139.7	| cm | - |  - | - | - | - | - | - 
x_idy15_idx9_id416_sector19_status1	| -128.524	| cm | - |  - | - | - | - | - | - 
x_idy15_idx10_id417_sector19_status1	| -117.348	| cm | - |  - | - | - | - | - | - 
x_idy15_idx11_id418_sector20_status1	| -106.172	| cm | - |  - | - | - | - | - | - 
x_idy15_idx12_id419_sector20_status1	| -94.996	| cm | - |  - | - | - | - | - | - 
x_idy15_idx13_id420_sector20_status1	| -83.82	| cm | - |  - | - | - | - | - | - 
x_idy15_idx14_id421_sector20_status1	| -72.644	| cm | - |  - | - | - | - | - | - 
x_idy15_idx15_id422_sector21_status1	| -61.468	| cm | - |  - | - | - | - | - | - 
x_idy15_idx16_id423_sector21_status1	| -50.292	| cm | - |  - | - | - | - | - | - 
x_idy15_idx17_id424_sector22_status1	| -39.116	| cm | - |  - | - | - | - | - | - 
x_idy15_idx18_id425_sector22_status1	| -27.94	| cm | - |  - | - | - | - | - | - 
x_idy15_idx19_id426_sector22_status1	| -16.764	| cm | - |  - | - | - | - | - | - 
x_idy15_idx20_id427_sector23_status1	| -5.588	| cm | - |  - | - | - | - | - | - 
x_idy15_idx21_id428_sector23_status1	| 5.588	| cm | - |  - | - | - | - | - | - 
x_idy15_idx22_id429_sector24_status1	| 16.764	| cm | - |  - | - | - | - | - | - 
x_idy15_idx23_id430_sector24_status1	| 27.94	| cm | - |  - | - | - | - | - | - 
x_idy15_idx24_id431_sector24_status1	| 39.116	| cm | - |  - | - | - | - | - | - 
x_idy15_idx25_id432_sector25_status1	| 50.292	| cm | - |  - | - | - | - | - | - 
x_idy15_idx26_id433_sector25_status1	| 61.468	| cm | - |  - | - | - | - | - | - 
x_idy15_idx27_id434_sector26_status1	| 72.644	| cm | - |  - | - | - | - | - | - 
x_idy15_idx28_id435_sector26_status1	| 83.82	| cm | - |  - | - | - | - | - | - 
x_idy15_idx29_id436_sector26_status1	| 94.996	| cm | - |  - | - | - | - | - | - 
x_idy15_idx30_id437_sector26_status1	| 106.172	| cm | - |  - | - | - | - | - | - 
x_idy15_idx31_id438_sector27_status1	| 117.348	| cm | - |  - | - | - | - | - | - 
x_idy15_idx32_id439_sector27_status1	| 128.524	| cm | - |  - | - | - | - | - | - 
x_idy15_idx33_id440_sector27_status1	| 139.7	| cm | - |  - | - | - | - | - | - 
x_idy15_idx34_id441_sector27_status1	| 150.876	| cm | - |  - | - | - | - | - | - 
x_idy15_idx35_id442_sector27_status1	| 162.052	| cm | - |  - | - | - | - | - | - 
x_idy15_idx36_id443_sector28_status1	| 173.228	| cm | - |  - | - | - | - | - | - 
x_idy15_idx37_id444_sector28_status1	| 184.404	| cm | - |  - | - | - | - | - | - 
x_idy15_idx38_id445_sector28_status1	| 195.58	| cm | - |  - | - | - | - | - | - 
x_idy15_idx39_id446_sector28_status1	| 206.756	| cm | - |  - | - | - | - | - | - 
x_idy15_idx40_id447_sector28_status1	| 217.932	| cm | - |  - | - | - | - | - | - 
idxmax_idy16	| 41	| - | - | - |  - | - | - | - | - 
y_idy16	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy16_idx1_id448_sector18_status1	| -223.52	| cm | - |  - | - | - | - | - | - 
x_idy16_idx2_id449_sector18_status1	| -212.344	| cm | - |  - | - | - | - | - | - 
x_idy16_idx3_id450_sector18_status1	| -201.168	| cm | - |  - | - | - | - | - | - 
x_idy16_idx4_id451_sector18_status1	| -189.992	| cm | - |  - | - | - | - | - | - 
x_idy16_idx5_id452_sector18_status1	| -178.816	| cm | - |  - | - | - | - | - | - 
x_idy16_idx6_id453_sector18_status1	| -167.64	| cm | - |  - | - | - | - | - | - 
x_idy16_idx7_id454_sector18_status1	| -156.464	| cm | - |  - | - | - | - | - | - 
x_idy16_idx8_id455_sector19_status1	| -145.288	| cm | - |  - | - | - | - | - | - 
x_idy16_idx9_id456_sector19_status1	| -134.112	| cm | - |  - | - | - | - | - | - 
x_idy16_idx10_id457_sector19_status1	| -122.936	| cm | - |  - | - | - | - | - | - 
x_idy16_idx11_id458_sector19_status1	| -111.76	| cm | - |  - | - | - | - | - | - 
x_idy16_idx12_id459_sector19_status1	| -100.584	| cm | - |  - | - | - | - | - | - 
x_idy16_idx13_id460_sector20_status1	| -89.408	| cm | - |  - | - | - | - | - | - 
x_idy16_idx14_id461_sector20_status1	| -78.232	| cm | - |  - | - | - | - | - | - 
x_idy16_idx15_id462_sector20_status1	| -67.056	| cm | - |  - | - | - | - | - | - 
x_idy16_idx16_id463_sector21_status1	| -55.88	| cm | - |  - | - | - | - | - | - 
x_idy16_idx17_id464_sector21_status1	| -44.704	| cm | - |  - | - | - | - | - | - 
x_idy16_idx18_id465_sector22_status1	| -33.528	| cm | - |  - | - | - | - | - | - 
x_idy16_idx19_id466_sector22_status1	| -22.352	| cm | - |  - | - | - | - | - | - 
x_idy16_idx20_id467_sector23_status1	| -11.176	| cm | - |  - | - | - | - | - | - 
x_idy16_idx21_id468_sector23_status1	| 0	| cm | - |  - | - | - | - | - | - 
x_idy16_idx22_id469_sector23_status1	| 11.176	| cm | - |  - | - | - | - | - | - 
x_idy16_idx23_id470_sector24_status1	| 22.352	| cm | - |  - | - | - | - | - | - 
x_idy16_idx24_id471_sector24_status1	| 33.528	| cm | - |  - | - | - | - | - | - 
x_idy16_idx25_id472_sector25_status1	| 44.704	| cm | - |  - | - | - | - | - | - 
x_idy16_idx26_id473_sector25_status1	| 55.88	| cm | - |  - | - | - | - | - | - 
x_idy16_idx27_id474_sector26_status1	| 67.056	| cm | - |  - | - | - | - | - | - 
x_idy16_idx28_id475_sector26_status1	| 78.232	| cm | - |  - | - | - | - | - | - 
x_idy16_idx29_id476_sector26_status1	| 89.408	| cm | - |  - | - | - | - | - | - 
x_idy16_idx30_id477_sector27_status1	| 100.584	| cm | - |  - | - | - | - | - | - 
x_idy16_idx31_id478_sector27_status1	| 111.76	| cm | - |  - | - | - | - | - | - 
x_idy16_idx32_id479_sector27_status1	| 122.936	| cm | - |  - | - | - | - | - | - 
x_idy16_idx33_id480_sector27_status1	| 134.112	| cm | - |  - | - | - | - | - | - 
x_idy16_idx34_id481_sector27_status1	| 145.288	| cm | - |  - | - | - | - | - | - 
x_idy16_idx35_id482_sector28_status1	| 156.464	| cm | - |  - | - | - | - | - | - 
x_idy16_idx36_id483_sector28_status1	| 167.64	| cm | - |  - | - | - | - | - | - 
x_idy16_idx37_id484_sector28_status1	| 178.816	| cm | - |  - | - | - | - | - | - 
x_idy16_idx38_id485_sector28_status1	| 189.992	| cm | - |  - | - | - | - | - | - 
x_idy16_idx39_id486_sector28_status1	| 201.168	| cm | - |  - | - | - | - | - | - 
x_idy16_idx40_id487_sector28_status1	| 212.344	| cm | - |  - | - | - | - | - | - 
x_idy16_idx41_id488_sector28_status1	| 223.52	| cm | - |  - | - | - | - | - | - 
idxmax_idy17	| 44	| - | - | - |  - | - | - | - | - 
y_idy17	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy17_idx1_id489_sector17_status1	| -240.284	| cm | - |  - | - | - | - | - | - 
x_idy17_idx2_id490_sector17_status1	| -229.108	| cm | - |  - | - | - | - | - | - 
x_idy17_idx3_id491_sector18_status1	| -217.932	| cm | - |  - | - | - | - | - | - 
x_idy17_idx4_id492_sector18_status1	| -206.756	| cm | - |  - | - | - | - | - | - 
x_idy17_idx5_id493_sector18_status1	| -195.58	| cm | - |  - | - | - | - | - | - 
x_idy17_idx6_id494_sector18_status1	| -184.404	| cm | - |  - | - | - | - | - | - 
x_idy17_idx7_id495_sector18_status1	| -173.228	| cm | - |  - | - | - | - | - | - 
x_idy17_idx8_id496_sector18_status1	| -162.052	| cm | - |  - | - | - | - | - | - 
x_idy17_idx9_id497_sector18_status1	| -150.876	| cm | - |  - | - | - | - | - | - 
x_idy17_idx10_id498_sector19_status1	| -139.7	| cm | - |  - | - | - | - | - | - 
x_idy17_idx11_id499_sector19_status1	| -128.524	| cm | - |  - | - | - | - | - | - 
x_idy17_idx12_id500_sector19_status1	| -117.348	| cm | - |  - | - | - | - | - | - 
x_idy17_idx13_id501_sector19_status1	| -106.172	| cm | - |  - | - | - | - | - | - 
x_idy17_idx14_id502_sector19_status1	| -94.996	| cm | - |  - | - | - | - | - | - 
x_idy17_idx15_id503_sector20_status1	| -83.82	| cm | - |  - | - | - | - | - | - 
x_idy17_idx16_id504_sector20_status1	| -72.644	| cm | - |  - | - | - | - | - | - 
x_idy17_idx17_id505_sector20_status1	| -61.468	| cm | - |  - | - | - | - | - | - 
x_idy17_idx18_id506_sector21_status1	| -50.292	| cm | - |  - | - | - | - | - | - 
x_idy17_idx19_id507_sector21_status1	| -39.116	| cm | - |  - | - | - | - | - | - 
x_idy17_idx20_id508_sector22_status1	| -27.94	| cm | - |  - | - | - | - | - | - 
x_idy17_idx21_id509_sector22_status1	| -16.764	| cm | - |  - | - | - | - | - | - 
x_idy17_idx22_id510_sector23_status1	| -5.588	| cm | - |  - | - | - | - | - | - 
x_idy17_idx23_id511_sector23_status1	| 5.588	| cm | - |  - | - | - | - | - | - 
x_idy17_idx24_id512_sector24_status1	| 16.764	| cm | - |  - | - | - | - | - | - 
x_idy17_idx25_id513_sector24_status1	| 27.94	| cm | - |  - | - | - | - | - | - 
x_idy17_idx26_id514_sector25_status1	| 39.116	| cm | - |  - | - | - | - | - | - 
x_idy17_idx27_id515_sector25_status1	| 50.292	| cm | - |  - | - | - | - | - | - 
x_idy17_idx28_id516_sector26_status1	| 61.468	| cm | - |  - | - | - | - | - | - 
x_idy17_idx29_id517_sector26_status1	| 72.644	| cm | - |  - | - | - | - | - | - 
x_idy17_idx30_id518_sector26_status1	| 83.82	| cm | - |  - | - | - | - | - | - 
x_idy17_idx31_id519_sector27_status1	| 94.996	| cm | - |  - | - | - | - | - | - 
x_idy17_idx32_id520_sector27_status1	| 106.172	| cm | - |  - | - | - | - | - | - 
x_idy17_idx33_id521_sector27_status1	| 117.348	| cm | - |  - | - | - | - | - | - 
x_idy17_idx34_id522_sector27_status1	| 128.524	| cm | - |  - | - | - | - | - | - 
x_idy17_idx35_id523_sector27_status1	| 139.7	| cm | - |  - | - | - | - | - | - 
x_idy17_idx36_id524_sector28_status1	| 150.876	| cm | - |  - | - | - | - | - | - 
x_idy17_idx37_id525_sector28_status1	| 162.052	| cm | - |  - | - | - | - | - | - 
x_idy17_idx38_id526_sector28_status1	| 173.228	| cm | - |  - | - | - | - | - | - 
x_idy17_idx39_id527_sector28_status1	| 184.404	| cm | - |  - | - | - | - | - | - 
x_idy17_idx40_id528_sector28_status1	| 195.58	| cm | - |  - | - | - | - | - | - 
x_idy17_idx41_id529_sector28_status1	| 206.756	| cm | - |  - | - | - | - | - | - 
x_idy17_idx42_id530_sector28_status1	| 217.932	| cm | - |  - | - | - | - | - | - 
x_idy17_idx43_id531_sector29_status1	| 229.108	| cm | - |  - | - | - | - | - | - 
x_idy17_idx44_id532_sector29_status1	| 240.284	| cm | - |  - | - | - | - | - | - 
idxmax_idy18	| 45	| - | - | - |  - | - | - | - | - 
y_idy18	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy18_idx1_id533_sector17_status1	| -245.872	| cm | - |  - | - | - | - | - | - 
x_idy18_idx2_id534_sector17_status1	| -234.696	| cm | - |  - | - | - | - | - | - 
x_idy18_idx3_id535_sector17_status1	| -223.52	| cm | - |  - | - | - | - | - | - 
x_idy18_idx4_id536_sector17_status1	| -212.344	| cm | - |  - | - | - | - | - | - 
x_idy18_idx5_id537_sector18_status1	| -201.168	| cm | - |  - | - | - | - | - | - 
x_idy18_idx6_id538_sector18_status1	| -189.992	| cm | - |  - | - | - | - | - | - 
x_idy18_idx7_id539_sector18_status1	| -178.816	| cm | - |  - | - | - | - | - | - 
x_idy18_idx8_id540_sector18_status1	| -167.64	| cm | - |  - | - | - | - | - | - 
x_idy18_idx9_id541_sector18_status1	| -156.464	| cm | - |  - | - | - | - | - | - 
x_idy18_idx10_id542_sector18_status1	| -145.288	| cm | - |  - | - | - | - | - | - 
x_idy18_idx11_id543_sector18_status1	| -134.112	| cm | - |  - | - | - | - | - | - 
x_idy18_idx12_id544_sector19_status1	| -122.936	| cm | - |  - | - | - | - | - | - 
x_idy18_idx13_id545_sector19_status1	| -111.76	| cm | - |  - | - | - | - | - | - 
x_idy18_idx14_id546_sector19_status1	| -100.584	| cm | - |  - | - | - | - | - | - 
x_idy18_idx15_id547_sector19_status1	| -89.408	| cm | - |  - | - | - | - | - | - 
x_idy18_idx16_id548_sector20_status1	| -78.232	| cm | - |  - | - | - | - | - | - 
x_idy18_idx17_id549_sector20_status1	| -67.056	| cm | - |  - | - | - | - | - | - 
x_idy18_idx18_id550_sector20_status1	| -55.88	| cm | - |  - | - | - | - | - | - 
x_idy18_idx19_id551_sector21_status1	| -44.704	| cm | - |  - | - | - | - | - | - 
x_idy18_idx20_id552_sector21_status1	| -33.528	| cm | - |  - | - | - | - | - | - 
x_idy18_idx21_id553_sector22_status1	| -22.352	| cm | - |  - | - | - | - | - | - 
x_idy18_idx22_id554_sector22_status1	| -11.176	| cm | - |  - | - | - | - | - | - 
x_idy18_idx23_id555_sector23_status1	| 0	| cm | - |  - | - | - | - | - | - 
x_idy18_idx24_id556_sector24_status1	| 11.176	| cm | - |  - | - | - | - | - | - 
x_idy18_idx25_id557_sector24_status1	| 22.352	| cm | - |  - | - | - | - | - | - 
x_idy18_idx26_id558_sector25_status1	| 33.528	| cm | - |  - | - | - | - | - | - 
x_idy18_idx27_id559_sector25_status1	| 44.704	| cm | - |  - | - | - | - | - | - 
x_idy18_idx28_id560_sector26_status1	| 55.88	| cm | - |  - | - | - | - | - | - 
x_idy18_idx29_id561_sector26_status1	| 67.056	| cm | - |  - | - | - | - | - | - 
x_idy18_idx30_id562_sector26_status1	| 78.232	| cm | - |  - | - | - | - | - | - 
x_idy18_idx31_id563_sector27_status1	| 89.408	| cm | - |  - | - | - | - | - | - 
x_idy18_idx32_id564_sector27_status1	| 100.584	| cm | - |  - | - | - | - | - | - 
x_idy18_idx33_id565_sector27_status1	| 111.76	| cm | - |  - | - | - | - | - | - 
x_idy18_idx34_id566_sector27_status1	| 122.936	| cm | - |  - | - | - | - | - | - 
x_idy18_idx35_id567_sector28_status1	| 134.112	| cm | - |  - | - | - | - | - | - 
x_idy18_idx36_id568_sector28_status1	| 145.288	| cm | - |  - | - | - | - | - | - 
x_idy18_idx37_id569_sector28_status1	| 156.464	| cm | - |  - | - | - | - | - | - 
x_idy18_idx38_id570_sector28_status1	| 167.64	| cm | - |  - | - | - | - | - | - 
x_idy18_idx39_id571_sector28_status1	| 178.816	| cm | - |  - | - | - | - | - | - 
x_idy18_idx40_id572_sector28_status1	| 189.992	| cm | - |  - | - | - | - | - | - 
x_idy18_idx41_id573_sector28_status1	| 201.168	| cm | - |  - | - | - | - | - | - 
x_idy18_idx42_id574_sector29_status1	| 212.344	| cm | - |  - | - | - | - | - | - 
x_idy18_idx43_id575_sector29_status1	| 223.52	| cm | - |  - | - | - | - | - | - 
x_idy18_idx44_id576_sector29_status1	| 234.696	| cm | - |  - | - | - | - | - | - 
x_idy18_idx45_id577_sector29_status1	| 245.872	| cm | - |  - | - | - | - | - | - 
idxmax_idy19	| 36	| - | - | - |  - | - | - | - | - 
y_idy19	| 256.486	| cm | - |  - | - | - | - | - | - 
